inventory_key,channel,inventory_row_type,source_table,source_id,source_type,outlet_code,outlet_name,inventory_name,media_subtype,package_name,slot_label,day_group,start_time,end_time,province,city,suburb,area,region_cluster_code,market_scope,coverage_type,market_tier,language_display,language_notes,broadcast_frequency,duration_seconds,rate_type,cost_zar,raw_rate_zar,investment_zar,cost_per_month_zar,value_zar,exposure_count,monthly_exposure_count,duration_weeks,duration_months,is_available,package_only,is_national,has_pricing,listenership_daily,listenership_weekly,listenership_period,existing_target_audience,existing_audience_age_skew,existing_audience_gender_skew,existing_audience_lsm_range,existing_audience_racial_skew,existing_urban_rural_mix,existing_audience_keywords,existing_source_notes,enrich_target_audience,enrich_audience_age_skew,enrich_audience_gender_skew,enrich_audience_lsm_range,enrich_audience_racial_skew,enrich_urban_rural_mix,enrich_audience_keywords,enrich_buying_behaviour_fit,enrich_price_positioning_fit,enrich_sales_model_fit,enrich_objective_fit_primary,enrich_objective_fit_secondary,enrich_environment_type,enrich_premium_mass_fit,enrich_data_confidence,enrich_notes
radio_slot:961b5d69-de0f-ea74-38fb-7130d1794c3a,radio,slot,media_outlet_slot_rate,961b5d69-de0f-ea74-38fb-7130d1794c3a,radio_slot,radio_metro_fm,Metro FM,Metro FM - 06:00-09:00,spot,,06:00-09:00,sunday,06:00,09:00,national,,,national,national,national,national,mixed,english,National urban commercial station broadcasting in English.,,30,spot,5310.00,5310.00,,,,,,,,true,false,true,true,4629000,,"Adults 15+, BRC RAMS Amplify Xtab Dec 2023 RA23 Q4","Urban, aspirant, influential black market; youthful urban adults.",Adults 15+; youthful urban adults,,,Black-skewed,urban,aspirational | commercial | influential | lifestyle | music | national | news | urban,"","","","","","","","","","","","","","","","",""
radio_slot:29176d10-eebf-995a-024d-1bead47343ec,radio,slot,media_outlet_slot_rate,29176d10-eebf-995a-024d-1bead47343ec,radio_slot,radio_metro_fm,Metro FM,Metro FM - 07:00-08:00,spot,,07:00-08:00,monday_friday,07:00,08:00,national,,,national,national,national,national,mixed,english,National urban commercial station broadcasting in English.,,30,spot,32760.00,32760.00,,,,,,,,true,false,true,true,4629000,,"Adults 15+, BRC RAMS Amplify Xtab Dec 2023 RA23 Q4","Urban, aspirant, influential black market; youthful urban adults.",Adults 15+; youthful urban adults,,,Black-skewed,urban,aspirational | commercial | influential | lifestyle | music | national | news | urban,"","","","","","","","","","","","","","","","",""
radio_slot:d79cf147-74f9-1c01-05f0-a22b28c1d846,radio,slot,media_outlet_slot_rate,d79cf147-74f9-1c01-05f0-a22b28c1d846,radio_slot,radio_metro_fm,Metro FM,Metro FM - 08:00-09:00,spot,,08:00-09:00,monday_friday,08:00,09:00,national,,,national,national,national,national,mixed,english,National urban commercial station broadcasting in English.,,30,spot,23640.00,23640.00,,,,,,,,true,false,true,true,4629000,,"Adults 15+, BRC RAMS Amplify Xtab Dec 2023 RA23 Q4","Urban, aspirant, influential black market; youthful urban adults.",Adults 15+; youthful urban adults,,,Black-skewed,urban,aspirational | commercial | influential | lifestyle | music | national | news | urban,"","","","","","","","","","","","","","","","",""
radio_slot:233c2c47-0df5-ba23-e2d3-40a089a3e008,radio,slot,media_outlet_slot_rate,233c2c47-0df5-ba23-e2d3-40a089a3e008,radio_slot,radio_metro_fm,Metro FM,Metro FM - 09:00-12:00,spot,,09:00-12:00,monday_friday,09:00,12:00,national,,,national,national,national,national,mixed,english,National urban commercial station broadcasting in English.,,30,spot,16680.00,16680.00,,,,,,,,true,false,true,true,4629000,,"Adults 15+, BRC RAMS Amplify Xtab Dec 2023 RA23 Q4","Urban, aspirant, influential black market; youthful urban adults.",Adults 15+; youthful urban adults,,,Black-skewed,urban,aspirational | commercial | influential | lifestyle | music | national | news | urban,"","","","","","","","","","","","","","","","",""
radio_slot:10b20256-f123-2465-f185-02f8ef978666,radio,slot,media_outlet_slot_rate,10b20256-f123-2465-f185-02f8ef978666,radio_slot,radio_metro_fm,Metro FM,Metro FM - 09:00-12:00,spot,,09:00-12:00,sunday,09:00,12:00,national,,,national,national,national,national,mixed,english,National urban commercial station broadcasting in English.,,30,spot,8310.00,8310.00,,,,,,,,true,false,true,true,4629000,,"Adults 15+, BRC RAMS Amplify Xtab Dec 2023 RA23 Q4","Urban, aspirant, influential black market; youthful urban adults.",Adults 15+; youthful urban adults,,,Black-skewed,urban,aspirational | commercial | influential | lifestyle | music | national | news | urban,"","","","","","","","","","","","","","","","",""
radio_slot:b06437e7-e245-9d3e-7f1a-933925d1d7f9,radio,slot,media_outlet_slot_rate,b06437e7-e245-9d3e-7f1a-933925d1d7f9,radio_slot,radio_metro_fm,Metro FM,Metro FM - 09:00-12:00,spot,,09:00-12:00,saturday,09:00,12:00,national,,,national,national,national,national,mixed,english,National urban commercial station broadcasting in English.,,30,spot,14520.00,14520.00,,,,,,,,true,false,true,true,4629000,,"Adults 15+, BRC RAMS Amplify Xtab Dec 2023 RA23 Q4","Urban, aspirant, influential black market; youthful urban adults.",Adults 15+; youthful urban adults,,,Black-skewed,urban,aspirational | commercial | influential | lifestyle | music | national | news | urban,"","","","","","","","","","","","","","","","",""
radio_slot:0e124bed-6e3a-2324-e2df-18b7f90a952c,radio,slot,media_outlet_slot_rate,0e124bed-6e3a-2324-e2df-18b7f90a952c,radio_slot,radio_metro_fm,Metro FM,Metro FM - 12:00-15:00,spot,,12:00-15:00,saturday,12:00,15:00,national,,,national,national,national,national,mixed,english,National urban commercial station broadcasting in English.,,30,spot,11460.00,11460.00,,,,,,,,true,false,true,true,4629000,,"Adults 15+, BRC RAMS Amplify Xtab Dec 2023 RA23 Q4","Urban, aspirant, influential black market; youthful urban adults.",Adults 15+; youthful urban adults,,,Black-skewed,urban,aspirational | commercial | influential | lifestyle | music | national | news | urban,"","","","","","","","","","","","","","","","",""
radio_slot:2ec2fdb5-8d45-bc0d-5aa8-6bf22c61b40e,radio,slot,media_outlet_slot_rate,2ec2fdb5-8d45-bc0d-5aa8-6bf22c61b40e,radio_slot,radio_metro_fm,Metro FM,Metro FM - 12:00-15:00,spot,,12:00-15:00,sunday,12:00,15:00,national,,,national,national,national,national,mixed,english,National urban commercial station broadcasting in English.,,30,spot,8760.00,8760.00,,,,,,,,true,false,true,true,4629000,,"Adults 15+, BRC RAMS Amplify Xtab Dec 2023 RA23 Q4","Urban, aspirant, influential black market; youthful urban adults.",Adults 15+; youthful urban adults,,,Black-skewed,urban,aspirational | commercial | influential | lifestyle | music | national | news | urban,"","","","","","","","","","","","","","","","",""
radio_slot:49652937-a20e-d5ee-6fa5-938f49e0ff2d,radio,slot,media_outlet_slot_rate,49652937-a20e-d5ee-6fa5-938f49e0ff2d,radio_slot,radio_metro_fm,Metro FM,Metro FM - 12:00-15:00,spot,,12:00-15:00,monday_friday,12:00,15:00,national,,,national,national,national,national,mixed,english,National urban commercial station broadcasting in English.,,30,spot,15960.00,15960.00,,,,,,,,true,false,true,true,4629000,,"Adults 15+, BRC RAMS Amplify Xtab Dec 2023 RA23 Q4","Urban, aspirant, influential black market; youthful urban adults.",Adults 15+; youthful urban adults,,,Black-skewed,urban,aspirational | commercial | influential | lifestyle | music | national | news | urban,"","","","","","","","","","","","","","","","",""
radio_slot:235c7791-3a2b-d9f5-b41e-ac7b9e9ee787,radio,slot,media_outlet_slot_rate,235c7791-3a2b-d9f5-b41e-ac7b9e9ee787,radio_slot,radio_metro_fm,Metro FM,Metro FM - 15:00-16:00,spot,,15:00-16:00,monday_friday,15:00,16:00,national,,,national,national,national,national,mixed,english,National urban commercial station broadcasting in English.,,30,spot,17400.00,17400.00,,,,,,,,true,false,true,true,4629000,,"Adults 15+, BRC RAMS Amplify Xtab Dec 2023 RA23 Q4","Urban, aspirant, influential black market; youthful urban adults.",Adults 15+; youthful urban adults,,,Black-skewed,urban,aspirational | commercial | influential | lifestyle | music | national | news | urban,"","","","","","","","","","","","","","","","",""
radio_slot:eaa847e6-2d9e-940d-8bf3-71636cf03421,radio,slot,media_outlet_slot_rate,eaa847e6-2d9e-940d-8bf3-71636cf03421,radio_slot,radio_metro_fm,Metro FM,Metro FM - 15:00-18:00,spot,,15:00-18:00,saturday,15:00,18:00,national,,,national,national,national,national,mixed,english,National urban commercial station broadcasting in English.,,30,spot,6210.00,6210.00,,,,,,,,true,false,true,true,4629000,,"Adults 15+, BRC RAMS Amplify Xtab Dec 2023 RA23 Q4","Urban, aspirant, influential black market; youthful urban adults.",Adults 15+; youthful urban adults,,,Black-skewed,urban,aspirational | commercial | influential | lifestyle | music | national | news | urban,"","","","","","","","","","","","","","","","",""
radio_slot:40f996e7-8b99-316a-09ba-55a0a06a416d,radio,slot,media_outlet_slot_rate,40f996e7-8b99-316a-09ba-55a0a06a416d,radio_slot,radio_metro_fm,Metro FM,Metro FM - 15:00-18:00,spot,,15:00-18:00,sunday,15:00,18:00,national,,,national,national,national,national,mixed,english,National urban commercial station broadcasting in English.,,30,spot,6810.00,6810.00,,,,,,,,true,false,true,true,4629000,,"Adults 15+, BRC RAMS Amplify Xtab Dec 2023 RA23 Q4","Urban, aspirant, influential black market; youthful urban adults.",Adults 15+; youthful urban adults,,,Black-skewed,urban,aspirational | commercial | influential | lifestyle | music | national | news | urban,"","","","","","","","","","","","","","","","",""
radio_slot:0a545f82-5794-422e-88d2-e96778bf4a85,radio,slot,media_outlet_slot_rate,0a545f82-5794-422e-88d2-e96778bf4a85,radio_slot,radio_metro_fm,Metro FM,Metro FM - 16:00-17:00,spot,,16:00-17:00,monday_friday,16:00,17:00,national,,,national,national,national,national,mixed,english,National urban commercial station broadcasting in English.,,30,spot,20580.00,20580.00,,,,,,,,true,false,true,true,4629000,,"Adults 15+, BRC RAMS Amplify Xtab Dec 2023 RA23 Q4","Urban, aspirant, influential black market; youthful urban adults.",Adults 15+; youthful urban adults,,,Black-skewed,urban,aspirational | commercial | influential | lifestyle | music | national | news | urban,"","","","","","","","","","","","","","","","",""
radio_slot:b4a78d07-0c76-d9bb-e3a5-22cab01b4338,radio,slot,media_outlet_slot_rate,b4a78d07-0c76-d9bb-e3a5-22cab01b4338,radio_slot,radio_metro_fm,Metro FM,Metro FM - 17:00-18:00,spot,,17:00-18:00,monday_friday,17:00,18:00,national,,,national,national,national,national,mixed,english,National urban commercial station broadcasting in English.,,30,spot,20580.00,20580.00,,,,,,,,true,false,true,true,4629000,,"Adults 15+, BRC RAMS Amplify Xtab Dec 2023 RA23 Q4","Urban, aspirant, influential black market; youthful urban adults.",Adults 15+; youthful urban adults,,,Black-skewed,urban,aspirational | commercial | influential | lifestyle | music | national | news | urban,"","","","","","","","","","","","","","","","",""
radio_slot:7eab7251-51ec-0f8e-4176-34dc3d702c8c,radio,slot,media_outlet_slot_rate,7eab7251-51ec-0f8e-4176-34dc3d702c8c,radio_slot,radio_metro_fm,Metro FM,Metro FM - 18:00-19:00,spot,,18:00-19:00,monday_friday,18:00,19:00,national,,,national,national,national,national,mixed,english,National urban commercial station broadcasting in English.,,30,spot,20580.00,20580.00,,,,,,,,true,false,true,true,4629000,,"Adults 15+, BRC RAMS Amplify Xtab Dec 2023 RA23 Q4","Urban, aspirant, influential black market; youthful urban adults.",Adults 15+; youthful urban adults,,,Black-skewed,urban,aspirational | commercial | influential | lifestyle | music | national | news | urban,"","","","","","","","","","","","","","","","",""
radio_slot:17a568ac-4544-953f-001d-2402f47b4392,radio,slot,media_outlet_slot_rate,17a568ac-4544-953f-001d-2402f47b4392,radio_slot,radio_metro_fm,Metro FM,Metro FM - 18:00-19:00,spot,,18:00-19:00,sunday,18:00,19:00,national,,,national,national,national,national,mixed,english,National urban commercial station broadcasting in English.,,30,spot,3450.00,3450.00,,,,,,,,true,false,true,true,4629000,,"Adults 15+, BRC RAMS Amplify Xtab Dec 2023 RA23 Q4","Urban, aspirant, influential black market; youthful urban adults.",Adults 15+; youthful urban adults,,,Black-skewed,urban,aspirational | commercial | influential | lifestyle | music | national | news | urban,"","","","","","","","","","","","","","","","",""
radio_slot:d5035743-398b-febb-a3b5-3792c1d391e4,radio,slot,media_outlet_slot_rate,d5035743-398b-febb-a3b5-3792c1d391e4,radio_slot,radio_metro_fm,Metro FM,Metro FM - 18:00-19:00,spot,,18:00-19:00,saturday,18:00,19:00,national,,,national,national,national,national,mixed,english,National urban commercial station broadcasting in English.,,30,spot,6210.00,6210.00,,,,,,,,true,false,true,true,4629000,,"Adults 15+, BRC RAMS Amplify Xtab Dec 2023 RA23 Q4","Urban, aspirant, influential black market; youthful urban adults.",Adults 15+; youthful urban adults,,,Black-skewed,urban,aspirational | commercial | influential | lifestyle | music | national | news | urban,"","","","","","","","","","","","","","","","",""
radio_slot:294159ae-0967-1206-010a-cb8e62c5f1fd,radio,slot,media_outlet_slot_rate,294159ae-0967-1206-010a-cb8e62c5f1fd,radio_slot,radio_metro_fm,Metro FM,Metro FM - 19:00-21:00,spot,,19:00-21:00,monday_friday,19:00,21:00,national,,,national,national,national,national,mixed,english,National urban commercial station broadcasting in English.,,30,spot,7860.00,7860.00,,,,,,,,true,false,true,true,4629000,,"Adults 15+, BRC RAMS Amplify Xtab Dec 2023 RA23 Q4","Urban, aspirant, influential black market; youthful urban adults.",Adults 15+; youthful urban adults,,,Black-skewed,urban,aspirational | commercial | influential | lifestyle | music | national | news | urban,"","","","","","","","","","","","","","","","",""
radio_slot:31be3d37-8079-23aa-2491-1fc25b2bd4b3,radio,slot,media_outlet_slot_rate,31be3d37-8079-23aa-2491-1fc25b2bd4b3,radio_slot,radio_metro_fm,Metro FM,Metro FM - 19:00-22:00,spot,,19:00-22:00,sunday,19:00,22:00,national,,,national,national,national,national,mixed,english,National urban commercial station broadcasting in English.,,30,spot,1890.00,1890.00,,,,,,,,true,false,true,true,4629000,,"Adults 15+, BRC RAMS Amplify Xtab Dec 2023 RA23 Q4","Urban, aspirant, influential black market; youthful urban adults.",Adults 15+; youthful urban adults,,,Black-skewed,urban,aspirational | commercial | influential | lifestyle | music | national | news | urban,"","","","","","","","","","","","","","","","",""
radio_slot:94c78e25-8449-771d-2a92-f92783784522,radio,slot,media_outlet_slot_rate,94c78e25-8449-771d-2a92-f92783784522,radio_slot,radio_metro_fm,Metro FM,Metro FM - 19:00-22:00,spot,,19:00-22:00,saturday,19:00,22:00,national,,,national,national,national,national,mixed,english,National urban commercial station broadcasting in English.,,30,spot,2490.00,2490.00,,,,,,,,true,false,true,true,4629000,,"Adults 15+, BRC RAMS Amplify Xtab Dec 2023 RA23 Q4","Urban, aspirant, influential black market; youthful urban adults.",Adults 15+; youthful urban adults,,,Black-skewed,urban,aspirational | commercial | influential | lifestyle | music | national | news | urban,"","","","","","","","","","","","","","","","",""
radio_slot:18ec6345-5ef6-d2fc-5433-7694416b44f3,radio,slot,media_outlet_slot_rate,18ec6345-5ef6-d2fc-5433-7694416b44f3,radio_slot,radio_smile_90_4fm,Smile 90.4FM,Smile 90.4FM - 00:00-04:00,spot,,00:00-04:00,weekday,00:00,04:00,western_cape,Winelands,,Winelands,western_cape,regional,regional,strong,english/afrikaans,Bilingual adult contemporary station.,90.4 FM,30,spot,185.00,185.00,,,,,,,,true,false,false,true,,455000,BrandMapp 2024 cited in United Stations snippet,Cape Town metro lifestyle audience.,35-49,,,,mixed,adult contemporary | bilingual | Cape Town | community | lifestyle | metro | mobility | travel,"","","","","","","","","","","","","","","","",""
radio_slot:d8a43e7f-95fb-84d2-99cc-352b893ab3dd,radio,slot,media_outlet_slot_rate,d8a43e7f-95fb-84d2-99cc-352b893ab3dd,radio_slot,radio_smile_90_4fm,Smile 90.4FM,Smile 90.4FM - 00:00-06:00,spot,,00:00-06:00,sunday,00:00,06:00,western_cape,Winelands,,Winelands,western_cape,regional,regional,strong,english/afrikaans,Bilingual adult contemporary station.,90.4 FM,30,spot,185.00,185.00,,,,,,,,true,false,false,true,,455000,BrandMapp 2024 cited in United Stations snippet,Cape Town metro lifestyle audience.,35-49,,,,mixed,adult contemporary | bilingual | Cape Town | community | lifestyle | metro | mobility | travel,"","","","","","","","","","","","","","","","",""
radio_slot:591f3b77-c631-fba3-1a15-b84a49a1d36e,radio,slot,media_outlet_slot_rate,591f3b77-c631-fba3-1a15-b84a49a1d36e,radio_slot,radio_smile_90_4fm,Smile 90.4FM,Smile 90.4FM - 00:00-06:00,spot,,00:00-06:00,saturday,00:00,06:00,western_cape,Winelands,,Winelands,western_cape,regional,regional,strong,english/afrikaans,Bilingual adult contemporary station.,90.4 FM,30,spot,185.00,185.00,,,,,,,,true,false,false,true,,455000,BrandMapp 2024 cited in United Stations snippet,Cape Town metro lifestyle audience.,35-49,,,,mixed,adult contemporary | bilingual | Cape Town | community | lifestyle | metro | mobility | travel,"","","","","","","","","","","","","","","","",""
radio_slot:b59fe4d8-b81f-3ed1-6d6a-58ed78090103,radio,slot,media_outlet_slot_rate,b59fe4d8-b81f-3ed1-6d6a-58ed78090103,radio_slot,radio_smile_90_4fm,Smile 90.4FM,Smile 90.4FM - 04:00-06:00,spot,,04:00-06:00,weekday,04:00,06:00,western_cape,Winelands,,Winelands,western_cape,regional,regional,strong,english/afrikaans,Bilingual adult contemporary station.,90.4 FM,30,spot,280.00,280.00,,,,,,,,true,false,false,true,,455000,BrandMapp 2024 cited in United Stations snippet,Cape Town metro lifestyle audience.,35-49,,,,mixed,adult contemporary | bilingual | Cape Town | community | lifestyle | metro | mobility | travel,"","","","","","","","","","","","","","","","",""
radio_slot:fe3e031b-c944-4503-fc25-032b1d79a75a,radio,slot,media_outlet_slot_rate,fe3e031b-c944-4503-fc25-032b1d79a75a,radio_slot,radio_smile_90_4fm,Smile 90.4FM,Smile 90.4FM - 06:00-09:00,spot,,06:00-09:00,weekday,06:00,09:00,western_cape,Winelands,,Winelands,western_cape,regional,regional,strong,english/afrikaans,Bilingual adult contemporary station.,90.4 FM,30,spot,4450.00,4450.00,,,,,,,,true,false,false,true,,455000,BrandMapp 2024 cited in United Stations snippet,Cape Town metro lifestyle audience.,35-49,,,,mixed,adult contemporary | bilingual | Cape Town | community | lifestyle | metro | mobility | travel,"","","","","","","","","","","","","","","","",""
radio_slot:685e4521-91fd-37dd-3e83-a952a75d054f,radio,slot,media_outlet_slot_rate,685e4521-91fd-37dd-3e83-a952a75d054f,radio_slot,radio_smile_90_4fm,Smile 90.4FM,Smile 90.4FM - 09:00-13:00,spot,,09:00-13:00,weekday,09:00,13:00,western_cape,Winelands,,Winelands,western_cape,regional,regional,strong,english/afrikaans,Bilingual adult contemporary station.,90.4 FM,30,spot,2950.00,2950.00,,,,,,,,true,false,false,true,,455000,BrandMapp 2024 cited in United Stations snippet,Cape Town metro lifestyle audience.,35-49,,,,mixed,adult contemporary | bilingual | Cape Town | community | lifestyle | metro | mobility | travel,"","","","","","","","","","","","","","","","",""
radio_slot:3ee4148a-b53b-ec01-a6cd-aa1cecf83dc9,radio,slot,media_outlet_slot_rate,3ee4148a-b53b-ec01-a6cd-aa1cecf83dc9,radio_slot,radio_smile_90_4fm,Smile 90.4FM,Smile 90.4FM - 13:00-16:00,spot,,13:00-16:00,weekday,13:00,16:00,western_cape,Winelands,,Winelands,western_cape,regional,regional,strong,english/afrikaans,Bilingual adult contemporary station.,90.4 FM,30,spot,2950.00,2950.00,,,,,,,,true,false,false,true,,455000,BrandMapp 2024 cited in United Stations snippet,Cape Town metro lifestyle audience.,35-49,,,,mixed,adult contemporary | bilingual | Cape Town | community | lifestyle | metro | mobility | travel,"","","","","","","","","","","","","","","","",""
radio_slot:e1f41e11-b126-71f8-dbb0-417a24555807,radio,slot,media_outlet_slot_rate,e1f41e11-b126-71f8-dbb0-417a24555807,radio_slot,radio_smile_90_4fm,Smile 90.4FM,Smile 90.4FM - 16:00-19:00,spot,,16:00-19:00,weekday,16:00,19:00,western_cape,Winelands,,Winelands,western_cape,regional,regional,strong,english/afrikaans,Bilingual adult contemporary station.,90.4 FM,30,spot,3450.00,3450.00,,,,,,,,true,false,false,true,,455000,BrandMapp 2024 cited in United Stations snippet,Cape Town metro lifestyle audience.,35-49,,,,mixed,adult contemporary | bilingual | Cape Town | community | lifestyle | metro | mobility | travel,"","","","","","","","","","","","","","","","",""
radio_slot:c6cef577-170b-8ade-69f2-64d00fe32b86,radio,slot,media_outlet_slot_rate,c6cef577-170b-8ade-69f2-64d00fe32b86,radio_slot,radio_smile_90_4fm,Smile 90.4FM,Smile 90.4FM - 19:00-21:00,spot,,19:00-21:00,weekday,19:00,21:00,western_cape,Winelands,,Winelands,western_cape,regional,regional,strong,english/afrikaans,Bilingual adult contemporary station.,90.4 FM,30,spot,1450.00,1450.00,,,,,,,,true,false,false,true,,455000,BrandMapp 2024 cited in United Stations snippet,Cape Town metro lifestyle audience.,35-49,,,,mixed,adult contemporary | bilingual | Cape Town | community | lifestyle | metro | mobility | travel,"","","","","","","","","","","","","","","","",""
radio_slot:895ccda9-4cd7-b3a4-3307-c66730fd389b,radio,slot,media_outlet_slot_rate,895ccda9-4cd7-b3a4-3307-c66730fd389b,radio_slot,radio_smile_90_4fm,Smile 90.4FM,Smile 90.4FM - 21:00-00:00,spot,,21:00-00:00,weekday,21:00,00:00,western_cape,Winelands,,Winelands,western_cape,regional,regional,strong,english/afrikaans,Bilingual adult contemporary station.,90.4 FM,30,spot,950.00,950.00,,,,,,,,true,false,false,true,,455000,BrandMapp 2024 cited in United Stations snippet,Cape Town metro lifestyle audience.,35-49,,,,mixed,adult contemporary | bilingual | Cape Town | community | lifestyle | metro | mobility | travel,"","","","","","","","","","","","","","","","",""
tv_package:16ff1050-9127-8ec2-2dd4-fabd995beb09,tv,package,media_outlet_pricing_package,16ff1050-9127-8ec2-2dd4-fabd995beb09,tv_package,tv_sabc_3,SABC 3,SABC 3 - Weekly SABC 3 & SABC News Channel News Package,generic,Weekly SABC 3 & SABC News Channel News Package,,,,,national,,,national,national,national,national,strong,unknown,,,,package,105540.00,,105540.00,,238500.00,,30,,,true,true,true,true,,,,,,,,,mixed,national TV | news package,8-10,"","","","","","","","","","","","","","","",""
tv_package:f1544c48-4c0c-a607-e12f-9f85201a4f82,tv,package,media_outlet_pricing_package,f1544c48-4c0c-a607-e12f-9f85201a4f82,tv_package,tv_sabc_news_channel,SABC News Channel,SABC News Channel - 4 Week SABC News Channel Package,generic,4 Week SABC News Channel Package,,,,,national,,,national,national,national,national,strong,unknown,,,,package,550825.00,,550825.00,,1304000.00,,240,4,,true,true,true,true,,,,News/current affairs viewers,,,,,mixed,current affairs | national | news,8-10,"","","","","","","","","","","","","","","",""
tv_package:2be588c9-a0b7-653b-8868-1059ca73e747,tv,package,media_outlet_pricing_package,2be588c9-a0b7-653b-8868-1059ca73e747,tv_package,tv_sabc_news_channel,SABC News Channel,SABC News Channel - Weekly SABC News Channel Only Audience Reach Maximiser,generic,Weekly SABC News Channel Only Audience Reach Maximiser,,,,,national,,,national,national,national,national,strong,unknown,,,,package,129540.00,,129540.00,,331500.00,,60,,,true,true,true,true,,,,News/current affairs viewers,,,,,mixed,current affairs | national | news,8-10,"","","","","","","","","","","","","","","",""
tv_package:7f02d34d-99dc-748d-0882-b00580f100fa,tv,package,media_outlet_pricing_package,7f02d34d-99dc-748d-0882-b00580f100fa,tv_package,tv_sabc_sport,SABC Sport,SABC Sport - 4 Week SABC Sport Channel Package,generic,4 Week SABC Sport Channel Package,,,,,national,,,national,national,national,national,strong,unknown,,,,package,822500.00,,822500.00,,2025000.00,,285,4,,true,true,true,true,,,,Sports viewers,,,,,mixed,live events | national | sport,8-10,"","","","","","","","","","","","","","","",""
tv_slot:0cac48ca-e477-876c-507b-fc60aea99168,tv,slot,media_outlet_slot_rate,0cac48ca-e477-876c-507b-fc60aea99168,tv_slot,tv_sabc_1,SABC 1,SABC 1 - 18:30-19:00,Amalanga Awafani,,18:30-19:00,Mon-Fri,18:30,19:00,national,,,national,national,national,national,strong,unknown,Full-spectrum national TV channel; described as the inspiration and guiding light for youthful South Africa and 'Mzansi's Official Storyteller'.,,30,Amalanga Awafani,110000.00,110000.00,,,,,,,,true,false,true,true,,,,"Youthful South Africa; wide demographic spanning rural, peri-urban and urban audiences for flagship dramas.",Youthful / broad mass market,,,,mixed,drama | mass reach | national | storytelling | youthful South Africa,"","","","","","","","","","","","","","","","",""
tv_slot:d79fa073-8fd6-e6e0-4195-609a2296ca6a,tv,slot,media_outlet_slot_rate,d79fa073-8fd6-e6e0-4195-609a2296ca6a,tv_slot,tv_sabc_1,SABC 1,SABC 1 - 19:30-20:00,Skeem Saam S13,,19:30-20:00,Mon-Fri,19:30,20:00,national,,,national,national,national,national,strong,unknown,Full-spectrum national TV channel; described as the inspiration and guiding light for youthful South Africa and 'Mzansi's Official Storyteller'.,,30,Skeem Saam S13,130000.00,130000.00,,,,,,,,true,false,true,true,,,,"Youthful South Africa; wide demographic spanning rural, peri-urban and urban audiences for flagship dramas.",Youthful / broad mass market,,,,mixed,drama | mass reach | national | storytelling | youthful South Africa,"","","","","","","","","","","","","","","","",""
tv_slot:9ae80e2e-aaa4-994e-a238-a124eb955436,tv,slot,media_outlet_slot_rate,9ae80e2e-aaa4-994e-a238-a124eb955436,tv_slot,tv_sabc_1,SABC 1,SABC 1 - 20:00-20:30,Generation The Legacy,,20:00-20:30,Mon-Fri,20:00,20:30,national,,,national,national,national,national,strong,unknown,Full-spectrum national TV channel; described as the inspiration and guiding light for youthful South Africa and 'Mzansi's Official Storyteller'.,,30,Generation The Legacy,140000.00,140000.00,,,,,,,,true,false,true,true,,,,"Youthful South Africa; wide demographic spanning rural, peri-urban and urban audiences for flagship dramas.",Youthful / broad mass market,,,,mixed,drama | mass reach | national | storytelling | youthful South Africa,"","","","","","","","","","","","","","","","",""
tv_slot:7fc0b3a6-2ae4-9366-0672-9b80eb7da511,tv,slot,media_outlet_slot_rate,7fc0b3a6-2ae4-9366-0672-9b80eb7da511,tv_slot,tv_sabc_1,SABC 1,SABC 1 - 20:00-20:30,Good Men,,20:00-20:30,Sunday,20:00,20:30,national,,,national,national,national,national,strong,unknown,Full-spectrum national TV channel; described as the inspiration and guiding light for youthful South Africa and 'Mzansi's Official Storyteller'.,,30,Good Men,36000.00,36000.00,,,,,,,,true,false,true,true,,,,"Youthful South Africa; wide demographic spanning rural, peri-urban and urban audiences for flagship dramas.",Youthful / broad mass market,,,,mixed,drama | mass reach | national | storytelling | youthful South Africa,"","","","","","","","","","","","","","","","",""
tv_slot:02851005-3700-38a1-1b84-4cc76fb25872,tv,slot,media_outlet_slot_rate,02851005-3700-38a1-1b84-4cc76fb25872,tv_slot,tv_sabc_1,SABC 1,SABC 1 - 20:30-21:00,Uzalo S11,,20:30-21:00,Mon-Fri,20:30,21:00,national,,,national,national,national,national,strong,unknown,Full-spectrum national TV channel; described as the inspiration and guiding light for youthful South Africa and 'Mzansi's Official Storyteller'.,,30,Uzalo S11,150000.00,150000.00,,,,,,,,true,false,true,true,,,,"Youthful South Africa; wide demographic spanning rural, peri-urban and urban audiences for flagship dramas.",Youthful / broad mass market,,,,mixed,drama | mass reach | national | storytelling | youthful South Africa,"","","","","","","","","","","","","","","","",""
tv_slot:8397fecc-dc09-a4cb-e2e6-f0a7dc98dcba,tv,slot,media_outlet_slot_rate,8397fecc-dc09-a4cb-e2e6-f0a7dc98dcba,tv_slot,tv_sabc_sport,SABC Sport,SABC Sport - 00:00-23:59,Sport Playback,,00:00-23:59,schedule,00:00,23:59,national,,,national,national,national,national,strong,unknown,,,30,Sport Playback,2886.00,2886.00,,,,,,,,true,false,true,true,,,,Sports viewers,,,,,mixed,live events | national | sport,"","","","","","","","","","","","","","","","",""
